CommunityID,Density,ClusteringCoeff,Conductance,FlakeODF,FOMD,TPR,CutRatio,Cohesiveness,Separability
64,0.5,0.375,0.0,0.0,0.6,0.6,0.0,0.25,5.0
65,0.5,0.375,0.375,0.4,0.6,0.6,0.00024024,0.25,0.83333333
66,0.5,0.375,0.0,0.0,0.6,0.6,0.0,0.25,5.0
67,0.5,0.375,0.0,0.0,0.6,0.6,0.0,0.25,5.0
68,0.5,0.375,0.0,0.0,0.6,0.6,0.0,0.25,5.0
69,0.5,0.375,0.0,0.0,0.6,0.6,0.0,0.25,5.0
70,0.5,0.375,0.0,0.0,0.6,0.6,0.0,0.25,5.0
71,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.33333333,3.0
72,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.33333333,3.0
73,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.33333333,3.0
74,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.33333333,3.0
75,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.33333333,3.0
76,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.33333333,3.0
77,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.33333333,3.0
78,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.33333333,3.0
79,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.33333333,3.0
80,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.33333333,3.0
81,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.33333333,3.0
82,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.33333333,3.0
83,0.5,0.0,0.14285714,0.0,0.25,0.0,5.004e-05,0.33333333,3.0
84,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.33333333,3.0
85,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.33333333,3.0
86,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.33333333,3.0
87,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.33333333,3.0
88,0.5,0.0,0.14285714,0.0,0.25,0.0,5.004e-05,0.33333333,3.0
89,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.33333333,3.0
90,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.33333333,3.0
91,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.33333333,3.0
92,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.33333333,3.0
93,0.5,0.0,0.14285714,0.0,0.25,0.0,5.004e-05,0.33333333,3.0
94,0.5,0.0,0.25,0.25,0.25,0.0,0.00010008,0.33333333,1.5
95,0.5,0.0,0.25,0.25,0.25,0.0,0.00010008,0.33333333,1.5
96,0.5,0.0,0.14285714,0.0,0.25,0.0,5.004e-05,0.33333333,3.0
97,0.5,0.0,0.14285714,0.0,0.25,0.0,5.004e-05,0.33333333,3.0
98,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.33333333,3.0
99,0.4,0.3,0.0,0.0,0.5,0.5,0.0,0.2,6.0
100,0.5,0.5,0.09090909,0.0,0.8,0.6,4.004e-05,0.25,5.0
101,0.53333333,0.47368421,0.05882353,0.0,0.83333333,0.83333333,3.337e-05,0.2,8.0
102,0.4,0.0,0.0,0.0,0.4,0.0,0.0,0.25,4.0
103,0.4,0.0,0.0,0.0,0.4,0.0,0.0,0.25,4.0
104,0.53333333,0.52941176,0.0,0.0,1.0,1.0,0.0,0.4,8.0
105,0.33333333,0.0,0.0,0.0,0.33333333,0.0,0.0,0.2,5.0
106,1.0,0.0,0.6,0.5,0.0,0.0,0.00030012,1.0,0.33333333
107,0.57142857,0.63157895,0.07692308,0.0,0.85714286,0.85714286,5.722e-05,0.16666667,6.0
108,0.33333333,0.0,0.0,0.0,0.5,0.0,0.0,0.2,5.0
109,0.28571429,0.0,0.14285714,0.0,0.42857143,0.0,5.722e-05,0.16666667,3.0
110,0.58333333,0.6185567,0.22222222,0.11111111,1.0,1.0,0.00026715,0.25,1.75
111,0.38095238,0.4,0.0,0.0,0.71428571,0.57142857,0.0,0.16666667,8.0
112,1.0,0.0,0.6,0.5,0.0,0.0,0.00030012,1.0,0.33333333
113,0.38095238,0.42857143,0.0,0.0,0.71428571,0.57142857,0.0,0.16666667,8.0
114,0.6,0.54545455,0.0,0.0,0.8,0.8,0.0,0.25,6.0
115,0.6,0.54545455,0.0,0.0,0.8,0.8,0.0,0.25,6.0
116,0.6,0.54545455,0.0,0.0,0.8,0.8,0.0,0.25,6.0
117,0.46666667,0.5,0.0,0.0,0.83333333,0.66666667,0.0,0.2,7.0
118,0.6,0.57142857,0.18181818,0.0,1.0,1.0,0.00013349,0.4,2.25
119,1.0,0.0,0.77777778,1.0,0.0,0.0,0.00070028,1.0,0.14285714
120,0.6,0.6,0.0,0.0,1.0,1.0,0.0,0.5,6.0
121,0.6,0.6,0.0,0.0,1.0,1.0,0.0,0.5,6.0
122,0.36111111,0.375,0.03703704,0.0,0.77777778,0.66666667,2.226e-05,0.125,13.0
123,0.66666667,0.0,0.42857143,0.0,0.33333333,0.0,0.00020012,0.5,0.66666667
124,0.61904762,0.61363636,0.0,0.0,1.0,1.0,0.0,0.33333333,13.0
125,1.0,0.0,0.6,0.5,0.0,0.0,0.00030012,1.0,0.33333333
126,1.0,1.0,0.71428571,0.66666667,1.0,1.0,0.0010006,1.0,0.2
127,0.30555556,0.40909091,0.12,0.0,0.66666667,0.66666667,6.679e-05,0.125,3.66666667
128,1.0,0.0,0.8,1.0,0.0,0.0,0.00080032,1.0,0.125
129,0.5,0.0,0.75,0.5,0.5,0.0,0.00090072,0.33333333,0.16666667
130,0.66666667,0.0,0.42857143,0.0,0.33333333,0.0,0.00020012,0.5,0.66666667
131,0.83333333,0.75,0.41176471,0.0,1.0,1.0,0.00035028,0.66666667,0.71428571
132,0.66666667,0.6,0.2,0.0,0.75,0.75,0.00010008,0.33333333,2.0
133,0.66666667,0.6,0.0,0.0,0.75,0.75,0.0,0.33333333,4.0
134,0.66666667,0.6,0.0,0.0,0.75,0.75,0.0,0.33333333,4.0
135,0.66666667,0.6,0.0,0.0,0.75,0.75,0.0,0.33333333,4.0
136,0.66666667,0.6,0.27272727,0.0,0.75,0.75,0.00015012,0.33333333,1.33333333
137,0.66666667,0.6,0.0,0.0,0.75,0.75,0.0,0.33333333,4.0
138,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
139,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
140,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
141,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
142,0.66666667,0.0,0.66666667,0.33333333,0.33333333,0.0,0.00053365,0.5,0.25
143,0.66666667,0.0,0.2,0.0,0.33333333,0.0,6.671e-05,0.5,2.0
144,0.66666667,0.0,0.2,0.0,0.33333333,0.0,6.671e-05,0.5,2.0
145,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
146,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
147,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
148,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
149,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
150,0.66666667,0.0,0.33333333,0.0,0.33333333,0.0,0.00013341,0.5,1.0
151,0.66666667,0.0,0.2,0.0,0.33333333,0.0,6.671e-05,0.5,2.0
152,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
153,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
154,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
155,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
156,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
157,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
158,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
159,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
160,0.66666667,0.0,0.5,0.33333333,0.33333333,0.0,0.00026683,0.5,0.5
161,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
162,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
163,0.66666667,0.0,0.2,0.0,0.33333333,0.0,6.671e-05,0.5,2.0
164,0.66666667,0.0,0.2,0.0,0.33333333,0.0,6.671e-05,0.5,2.0
165,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
166,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
167,0.66666667,0.0,0.33333333,0.33333333,0.33333333,0.0,0.00013341,0.5,1.0
168,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
169,0.66666667,0.0,0.2,0.0,0.33333333,0.0,6.671e-05,0.5,2.0
170,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
171,0.66666667,0.0,0.2,0.0,0.33333333,0.0,6.671e-05,0.5,2.0
172,0.66666667,0.0,0.2,0.0,0.33333333,0.0,6.671e-05,0.5,2.0
173,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
174,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
175,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
176,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
177,0.66666667,0.0,0.33333333,0.33333333,0.33333333,0.0,0.00013341,0.5,1.0
178,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
179,0.66666667,0.0,0.2,0.0,0.33333333,0.0,6.671e-05,0.5,2.0
180,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
181,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
182,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
183,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
184,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
185,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
186,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
187,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
188,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
189,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
190,1.0,0.0,0.33333333,0.0,0.0,0.0,0.00010004,1.0,1.0
191,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
192,0.66666667,0.0,0.55555556,0.33333333,0.33333333,0.0,0.00033353,0.5,0.4
193,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
194,1.0,0.0,0.33333333,0.0,0.0,0.0,0.00010004,1.0,1.0
195,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
196,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
197,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
198,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
199,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
200,0.66666667,0.0,0.33333333,0.0,0.33333333,0.0,0.00013341,0.5,1.0
201,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
202,0.66666667,0.0,0.2,0.0,0.33333333,0.0,6.671e-05,0.5,2.0
203,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
204,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
205,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
206,0.66666667,0.0,0.33333333,0.0,0.33333333,0.0,0.00013341,0.5,1.0
207,0.66666667,0.0,0.2,0.0,0.33333333,0.0,6.671e-05,0.5,2.0
208,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
209,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
210,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
211,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
212,0.66666667,0.0,0.33333333,0.33333333,0.33333333,0.0,0.00013341,0.5,1.0
213,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
214,0.66666667,0.0,0.2,0.0,0.33333333,0.0,6.671e-05,0.5,2.0
215,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
216,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
217,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
218,0.5,0.42857143,0.09090909,0.0,0.6,0.6,4.004e-05,0.25,5.0
219,1.0,0.0,0.6,0.5,0.0,0.0,0.00030012,1.0,0.33333333
220,0.6,0.65217391,0.60869565,0.5,0.83333333,0.83333333,0.00093445,0.2,0.32142857
221,0.4,0.375,0.0,0.0,0.66666667,0.5,0.0,0.2,6.0
222,0.4,0.375,0.2,0.0,0.66666667,0.5,0.00010012,0.2,2.0
223,0.7,0.8,0.0,0.0,0.8,0.8,0.0,0.25,7.0
224,0.7,0.8,0.0,0.0,0.8,0.8,0.0,0.25,7.0
225,0.7,0.8,0.0,0.0,0.8,0.8,0.0,0.25,7.0
226,0.7,0.8,0.06666667,0.0,0.8,0.8,4.004e-05,0.25,7.0
227,0.5,0.5,0.09090909,0.0,0.8,0.6,4.004e-05,0.25,5.0
228,0.5,0.5,0.0,0.0,0.8,0.6,0.0,0.25,5.0
229,0.5,0.5,0.47368421,0.2,0.8,0.6,0.00036036,0.25,0.55555556
230,0.5,0.5,0.16666667,0.0,0.8,0.6,8.008e-05,0.25,2.5
231,0.5,0.5,0.09090909,0.0,0.8,0.6,4.004e-05,0.25,5.0
232,0.5,0.5,0.09090909,0.0,0.8,0.6,4.004e-05,0.25,5.0
233,0.7,0.6,0.0,0.0,1.0,1.0,0.0,0.5,7.0
234,1.0,0.0,0.6,0.5,0.0,0.0,0.00030012,1.0,0.33333333
235,0.73333333,0.88235294,0.04347826,0.0,0.83333333,0.83333333,3.337e-05,0.2,11.0
236,1.0,1.0,0.25,0.0,1.0,1.0,0.00013341,1.0,1.5
237,0.5,0.0,0.68421053,1.0,0.5,0.0,0.00065052,0.33333333,0.23076923
238,0.66666667,0.0,0.6,0.66666667,0.33333333,0.0,0.00040024,0.5,0.33333333
239,0.66666667,0.0,0.55555556,0.66666667,0.33333333,0.0,0.00033353,0.5,0.4
240,1.0,1.0,0.14285714,0.0,1.0,1.0,6.671e-05,1.0,3.0
241,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.33333333,3.0
242,0.5,0.0,0.33333333,0.0,0.5,0.0,0.00015012,0.33333333,1.0
243,0.5,0.0,0.33333333,0.25,0.5,0.0,0.00015012,0.33333333,1.0
244,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.33333333,3.0
245,0.66666667,0.0,0.42857143,0.33333333,0.33333333,0.0,0.00020012,0.5,0.66666667
246,0.5,0.0,0.4,0.0,0.5,0.0,0.00020016,0.33333333,0.75
247,0.5,0.0,0.25,0.0,0.5,0.0,0.00010008,0.33333333,1.5
248,1.0,0.0,0.6,0.5,0.0,0.0,0.00030012,1.0,0.33333333
249,1.0,1.0,0.33333333,0.0,1.0,1.0,0.00020012,1.0,1.0
250,0.66666667,0.6,0.11111111,0.0,0.75,0.75,5.004e-05,0.33333333,4.0
251,1.0,0.0,0.6,0.5,0.0,0.0,0.00030012,1.0,0.33333333
252,0.66666667,0.0,0.2,0.0,0.33333333,0.0,6.671e-05,0.5,2.0
253,1.0,0.0,0.5,0.0,0.0,0.0,0.00020008,1.0,0.5
254,1.0,0.0,0.6,0.5,0.0,0.0,0.00030012,1.0,0.33333333
255,0.8,0.78947368,0.0,0.0,1.0,1.0,0.0,0.5,8.0
256,0.8,0.78947368,0.0,0.0,1.0,1.0,0.0,0.5,8.0
257,0.8,0.76923077,0.22580645,0.0,1.0,1.0,0.00023361,0.6,1.71428571
258,0.66666667,0.61363636,0.0,0.0,1.0,1.0,0.0,0.5,14.0
259,0.67857143,0.81481481,0.0952381,0.0,0.875,0.875,0.00010016,0.14285714,4.75
260,1.0,0.0,0.5,0.0,0.0,0.0,0.00020008,1.0,0.5
261,0.33333333,0.0,0.66666667,0.83333333,0.5,0.0,0.00066747,0.2,0.25
262,1.0,0.0,0.8,1.0,0.0,0.0,0.00080032,1.0,0.125
263,0.83333333,0.75,0.0,0.0,1.0,1.0,0.0,0.66666667,5.0
264,0.83333333,0.75,0.0,0.0,1.0,1.0,0.0,0.66666667,5.0
265,0.83333333,0.75,0.09090909,0.0,1.0,1.0,5.004e-05,0.66666667,5.0
266,0.83333333,0.75,0.0,0.0,1.0,1.0,0.0,0.66666667,5.0
267,0.83333333,0.75,0.0,0.0,1.0,1.0,0.0,0.66666667,5.0
268,0.83333333,0.75,0.09090909,0.0,1.0,1.0,5.004e-05,0.66666667,5.0
269,0.83333333,0.75,0.0,0.0,1.0,1.0,0.0,0.66666667,5.0
270,0.83333333,0.75,0.0,0.0,1.0,1.0,0.0,0.66666667,5.0
271,0.86666667,0.86666667,0.54385965,0.5,1.0,1.0,0.00103457,0.6,0.41935484
272,1.0,0.0,0.5,0.0,0.0,0.0,0.00020008,1.0,0.5
273,1.0,0.0,0.5,0.0,0.0,0.0,0.00020008,1.0,0.5
274,0.5,0.0,0.4,0.25,0.5,0.0,0.00020016,0.33333333,0.75
275,1.0,0.0,0.77777778,1.0,0.0,0.0,0.00070028,1.0,0.14285714
276,1.0,0.0,0.77777778,1.0,0.0,0.0,0.00070028,1.0,0.14285714
277,1.0,0.0,0.5,0.0,0.0,0.0,0.00020008,1.0,0.5
278,0.9,0.875,0.0,0.0,1.0,1.0,0.0,0.75,9.0
279,0.9,0.875,0.0,0.0,1.0,1.0,0.0,0.75,9.0
280,1.0,0.0,0.5,0.0,0.0,0.0,0.00020008,1.0,0.5
281,1.0,0.0,0.5,0.0,0.0,0.0,0.00020008,1.0,0.5
282,0.66666667,0.0,0.2,0.0,0.33333333,0.0,6.671e-05,0.5,2.0
283,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,6.0
284,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,6.0
285,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,6.0
286,1.0,1.0,0.36842105,0.25,1.0,1.0,0.00035028,1.0,0.85714286
287,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,6.0
288,1.0,1.0,0.14285714,0.0,1.0,1.0,0.00010008,1.0,3.0
289,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,6.0
290,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
291,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
292,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
293,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
294,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
295,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0
296,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
297,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
298,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
299,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
300,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0
301,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
302,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
303,1.0,1.0,0.14285714,0.0,1.0,1.0,6.671e-05,1.0,3.0
304,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
305,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
306,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
307,1.0,0.0,0.81818182,0.5,0.0,0.0,0.00090036,1.0,0.11111111
308,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
309,1.0,0.0,0.5,0.5,0.0,0.0,0.00020008,1.0,0.5
310,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
311,1.0,1.0,0.33333333,0.33333333,1.0,1.0,0.00020012,1.0,1.0
312,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
313,1.0,0.0,0.66666667,0.5,0.0,0.0,0.00040016,1.0,0.25
314,1.0,0.0,0.33333333,0.0,0.0,0.0,0.00010004,1.0,1.0
315,1.0,1.0,0.14285714,0.0,1.0,1.0,6.671e-05,1.0,3.0
316,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
317,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
318,1.0,0.0,0.5,0.5,0.0,0.0,0.00020008,1.0,0.5
319,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
320,1.0,0.0,0.66666667,0.5,0.0,0.0,0.00040016,1.0,0.25
321,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
322,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
323,1.0,0.0,0.33333333,0.0,0.0,0.0,0.00010004,1.0,1.0
324,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0
325,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
