CommunityID,Density,ClusteringCoeff,Conductance,FlakeODF,FOMD,TPR,CutRatio,Cohesiveness,Separability
69,0.46428571,0.36363636,0.58730159,0.75,0.0,0.75,0.00092741,0.28571429,0.35135135
70,0.54545455,0.6,0.0,0.0,0.45454545,1.0,0.0,0.2,30.0
71,0.6025641,0.65254237,0.12149533,0.0,0.46153846,1.0,0.00020072,0.33333333,3.61538462
72,0.60714286,0.69230769,0.12820513,0.0,0.25,1.0,0.00012533,0.28571429,3.4
73,0.6025641,0.66857143,0.05050505,0.0,0.53846154,1.0,7.72e-05,0.33333333,9.4
74,0.50549451,0.55400697,0.08,0.0,0.57142857,1.0,0.00011472,0.30769231,5.75
75,0.66666667,0.6,0.63636364,0.75,0.0,0.75,0.00070126,0.33333333,0.28571429
76,0.61818182,0.68571429,0.0,0.0,0.54545455,1.0,0.0,0.3,34.0
77,0.61904762,0.65853659,0.40909091,0.42857143,0.14285714,1.0,0.00051552,0.33333333,0.72222222
78,0.66666667,0.6,0.84313725,1.0,0.0,0.75,0.00215388,0.33333333,0.09302326
79,0.5,0.45,0.55555556,0.625,0.0,0.75,0.00087728,0.28571429,0.4
80,0.4,0.47368421,0.51111111,0.54545455,0.27272727,0.81818182,0.00083905,0.1,0.47826087
81,0.57142857,0.64864865,0.51020408,0.42857143,0.14285714,0.85714286,0.000716,0.16666667,0.48
82,0.6,0.6,0.59090909,0.5,0.0,1.0,0.00086858,0.4,0.34615385
83,0.42424242,0.55813953,0.13846154,0.0,0.41666667,0.91666667,0.00015051,0.09090909,3.11111111
84,0.63636364,0.68835616,0.0,0.0,0.58333333,1.0,0.0,0.36363636,42.0
85,0.63636364,0.69339623,0.01408451,0.0,0.45454545,1.0,1.824e-05,0.4,35.0
86,0.63888889,0.63888889,0.0,0.0,0.33333333,1.0,0.0,0.375,23.0
87,0.53333333,0.5625,0.8974359,1.0,0.0,0.83333333,0.00467696,0.2,0.05714286
88,0.50833333,0.58974359,0.0,0.0,0.625,1.0,0.0,0.26666667,61.0
89,0.63888889,0.64705882,0.0,0.0,0.33333333,1.0,0.0,0.5,23.0
90,0.66666667,0.75,0.42857143,0.33333333,0.0,0.83333333,0.0005011,0.2,0.66666667
91,0.64444444,0.7012987,0.07936508,0.0,0.3,1.0,0.0001003,0.44444444,5.8
92,0.32051282,0.4368932,0.35897436,0.30769231,0.23076923,0.84615385,0.00043233,0.08333333,0.89285714
93,0.65151515,0.70529801,0.23214286,0.0,0.5,1.0,0.00043481,0.36363636,1.65384615
94,0.65454545,0.69955157,0.0,0.0,0.54545455,1.0,0.0,0.4,36.0
95,0.65151515,0.72887324,0.14,0.0,0.83333333,1.0,0.00023413,0.45454545,3.07142857
96,0.80555556,0.83636364,0.10769231,0.0,0.77777778,1.0,0.00015599,0.5,4.14285714
97,0.66666667,0.6,0.80952381,0.5,0.0,0.75,0.00170307,0.33333333,0.11764706
98,0.57777778,0.575,0.52727273,0.5,0.4,1.0,0.00116349,0.33333333,0.44827586
99,0.66666667,0.0,0.42857143,0.33333333,0.0,0.0,0.00020032,0.5,0.66666667
100,0.66666667,0.0,0.42857143,0.33333333,0.0,0.0,0.00020032,0.5,0.66666667
101,0.33333333,0.0,0.73684211,1.0,0.0,0.0,0.00093539,0.2,0.17857143
102,0.66666667,0.64285714,0.35483871,0.0,0.0,1.0,0.00036748,0.4,0.90909091
103,0.66666667,0.67346939,0.28205128,0.0,0.28571429,1.0,0.00031504,0.33333333,1.27272727
